26/01/2024,ACLONAC 50 MG,"NUFADEX M 0,75 MG",BYE BYE FEVER BAYI,PARACETAMOL 500 MG MEF,SANMOL DROP,,,,,,,,,
26/01/2024,HELTISKIN 5 GR,,,,,,,,,,,,,
26/01/2024,AMBEVEN,PI KANG SHUANG 5 GR,GRAFADON 500 MG,PIMTRAKOL CHERRY SY 60 ML,DOLOLICOBION,,,,,,,,,
26/01/2024,PARACETAMOL 500 MG (TRIFA),CTM GENERIK,DOMPERIDONE 10 MG,,,,,,,,,,,
26/01/2024,VOMETA FT,PROVE D3 5000 IU,DUPHASTON,FOLAMIL GENIO,,,,,,,,,,
26/01/2024,AMLODIPINE 10 MG (BERNO),ESTER C ISI 4,HEROCYN POWDER 150 GR,SUTRA MERAH ISI 24,,,,,,,,,,
26/01/2024,METFORMIN 500 MG,MADU RAJA KECIL,NEURALGIN,,,,,,,,,,,
26/01/2024,BODREX,PROMAG,LOPAMID,,,,,,,,,,,
26/01/2024,ETABION,CALCIFAR,RENADINAC 50 MG,AMLODIPINE 5 MG (BERNO),,,,,,,,,,
26/01/2024,PAMOL SUPP 125 MG,AMLODIPINE 10 MG (BERNO),RENADINAC 50 MG,GIOVAN BIRU 90 ML,OMEPRAZOLE 20 MG,TOLAK LINU CAIR,M. TELON MY BABY 90 ML,MEXTRIL,LAMBUCID TAB,,,,,
26/01/2024,NEURALGIN,OMETILSON,RAMAFLU TAB,RENOVIT GOLD STRIP,INZA,OMEPRAZOLE 20 MG,"CARBIDU 0,75 MG",FARSIFEN PLUS TAB,ANDALAN PIL KB,FAKTU SUPP,NICHOFLAM TAB,RODECA POWDER 60 GR,,
26/01/2024,MICROGYNON LIBI PIL KB,SCABIMITE 10 GR,,,,,,,,,,,,
26/01/2024,AMLODIPINE 10 MG (BERNO),OBH COMBI ANAK JERUK 60 ML,SIMVASTATIN 20 MG (BERNO),AKURAT PPTEST,OMEPRAZOLE 20 MG,,,,,,,,,
26/01/2024,PROMAG,LOPAMID,NEOZEP,JF SULFUR DERMAMED 90 GR,CALADINE POWDER 100GR,BODREX FLU DAN BATUK BIRU,,,,,,,,
26/01/2024,SUCRALFAT SY (DEXA),,,,,,,,,,,,,
26/01/2024,RENADINAC 50 MG,BIROPYRON,DOPAMET 250 MG,ANTIMO DEWASA,OMEPRAZOLE 20 MG,"SCANDEXON 0,5 MG",,,,,,,,
26/01/2024,SUPERTIN,GUAMIN SY 60 ML,BETOMINPLEX BOTOL,,,,,,,,,,,
26/01/2024,DEXTEEM PLUS,CETIRIZINE 10 MG (NOVELL),VOLTADEX 50 MG,ANDALAN PIL KB,"DEXA-M 0,75 MG",,,,,,,,,
26/01/2024,GRAFADON 500 MG,METFORMIN 500 MG,,,,,,,,,,,,
26/01/2024,SPIRONOLACTON 25 MG,SIMARC 2,"BISOPROLOL 2,5 MG",,,,,,,,,,,
26/01/2024,METYL PRED 4 MG (DEXA),RENADINAC 50 MG,ALLUPURINOL 100 MG,MEFINAL 500 MG,"DEXA-M 0,75 MG",,,,,,,,,
26/01/2024,AMLODIPINE 10 MG (HJ),IBUPROFEN 400 MG,NATRIUM DIKLOFENAK 50 MG (NVL),,,,,,,,,,,
26/01/2024,DEMACOLLIN TAB,ANDALAN PIL KB,LAXING ISI 10,KSR,,,,,,,,,,
26/01/2024,MOLAGIT,NEURALGIN,HISTIGO,"CARBIDU 0,75 MG",,,,,,,,,,
26/01/2024,"DEXAMETHASONE 0,5 MG HARSEN",NATRIUM DIKLOFENAK 50 MG (NVL),NEURODEX,AMLODIPINE 10 MG (HJ),,,,,,,,,,
26/01/2024,"MOLACORT 0,75 MG",AMLODIPINE 5 MG (HJ),INSTO REGULAR,PIROXICAM 20 MG,LOKEV,BUFANTACID SY 60 ML,METFORMIN 500 MG,FASIDOL 500 MG,,,,,,
26/01/2024,BIOPLACENTON JELLY,,,,,,,,,,,,,
26/01/2024,PARACETAMOL 500 MG MEF,BYE BYE FEVER BAYI,,,,,,,,,,,,
26/01/2024,AMBEVEN,VOLTADEX 50 MG,SANADRYL DMP SY 120 ML,,,,,,,,,,,
26/01/2024,WOODS ANTITUSSIVE 60 ML,INCIDAL OD STRIP,DEPAKOTE 250 MG,,,,,,,,,,,
26/01/2024,MEFINAL 500 MG,,,,,,,,,,,,,
26/01/2024,KOMIX HERBAL BOX,METFORMIN 500 MG,RENABETIC,POLYSILANE TAB,DEGIROL ISI 10,FARSIFEN PLUS TAB,,,,,,,,
26/01/2024,ZELONA 50 MG,,,,,,,,,,,,,
26/01/2024,ONDANSETRON 4 MG (NULAB),KETOROLAC INJ (MEPRO),RL 500 ML (OTSU),,,,,,,,,,,
26/01/2024,DOLONEUROBION,CALADINE CAIR KECIL,SUPERHOID SUPP,DOT KARET PIGEON L,ZENIREX SY 60 ML,CATAFLAM 50 MG,DEXTAFEN,,,,,,,
27/01/2024,LOPAMID,SUCRALFAT SY (DEXA),ONDANSETRON 4 MG (NULAB),,,,,,,,,,,
27/01/2024,NUTRIFLAM NEO,,,,,,,,,,,,,
27/01/2024,ALPARA TAB,"DEXAMETHASONE 0,5 MG HARSEN",BRONCHIFAR TAB,,,,,,,,,,,
27/01/2024,HEROCYN POWDER 150 GR,TILUNG KAPS,ASPILETS,,,,,,,,,,,
27/01/2024,PIROXICAM 20 MG,FLUTROP TAB,METYL PRED 4 MG (DEXA),PAMOL 500 MG,NEUROBION 5000 TAB,,,,,,,,,
27/01/2024,MUCOS SY,,,,,,,,,,,,,
27/01/2024,NATRIUM DIKLOFENAK 50 MG (NVL),ALLUPURINOL 300 MG,METYL PRED 4 MG (DEXA),ANDALAN PIL KB,,,,,,,,,,
27/01/2024,OTOPAIN TTS TELINGA,ANGKAK,GRAFADON SY 60 ML,,,,,,,,,,,
27/01/2024,OTOPAIN TTS TELINGA,,,,,,,,,,,,,
27/01/2024,BETADINE 15 ML,HELIATECH SPF 45,"MOLACORT 0,75 MG",CALCIFAR PLUS,PIROXICAM 20 MG,,,,,,,,,
27/01/2024,SUNGKUK MASKER UAPNEBU ANAK,,,,,,,,,,,,,
27/01/2024,AKURAT PPTEST,CORTIDEX,ACLONAC 50 MG,,,,,,,,,,,
27/01/2024,PRIMOLUT N,,,,,,,,,,,,,
27/01/2024,SPUIT 5 CC BD,ONDANSETRON 42 ML INJ,LOPAMID,INFUS SET (GEA),LACTO B,OMEPRAZOLE INJ (BERNO),,,,,,,,
27/01/2024,PARATUSIN TAB,PARACETAMOL 500 MG MEF,FG. TROCHES,ESTER C ISI 30,OBH NELCO SPECIAL PE 100 ML,,,,,,,,,
27/01/2024,FLAMIGRA 50 MG,"NUFADEX M 0,75 MG",,,,,,,,,,,,
27/01/2024,"DEXA-M 0,75 MG",PIROXICAM 20 MG CAPS,,,,,,,,,,,,
27/01/2024,APOLAR N CR 10 GR,LACTACYD BABY 150 ML,GABAPENTIN 100 MG,CIMORI SQUEEZE,CHLORAMFECORT H CR 10 GR,GLIMEPIRIDE 4 (DEXA),ANTIMO DEWASA,,,,,,,
27/01/2024,PILKITA,HEROCYN POWDER 85 GR,CAVICUR SY 60 ML,COMBANTRIN CAIR,DEXTAFEN,,,,,,,,,
27/01/2024,SANMOL 500 MG,NEURALGIN,,,,,,,,,,,,
27/01/2024,TERMOREX PLUS 60 ML,FOLAMIL TAB,VESPERUM,FLUTOP C SY 60 ML,NEURALGIN,ORPHEN,DEXTEEM PLUS,OMEDOM TAB,AMLODIPINE 10 MG (HJ),ANALSPEC 500 MG,CORTIDEX,,,
27/01/2024,PARATUSIN TAB,KENACORT A CR 10 GR,,,,,,,,,,,,
27/01/2024,RHINOS JUNIOR SY 60 ML,,,,,,,,,,,,,
27/01/2024,DEXAMETHASONE TAB,KALPANAK SALEP,EVER C 500 MG,PARACETAMOL 500 MG (GEN),SALBUTAMOL 4 MG,CTM,,,,,,,,
27/01/2024,CETIRIZINE 10 MG (NOVELL),HISTIGO,FARMOTEN 25 MG,ALPARA TAB,OMEPRAZOLE 20 MG,GASELA,,,,,,,,
27/01/2024,"KALMETASON 0,5 MG",AMLODIPINE 10 MG (BERNO),NEUROSANBE PLUS,FLASICOX 15 MG,,,,,,,,,,
27/01/2024,AMBROXOL 30 MG (PROMED),NATRIUM DIKLOFENAK 50 MG (NVL),BAMGETOL,TEOSAL,LERZIN KAPS,RANITIDIN 150 MG,BUFACARYL,,,,,,,
27/01/2024,SPUIT 1 CC (BD),CEFTRIAXONE INJ,,,,,,,,,,,,
27/01/2024,FASIDOL FORTE SY 60 ML,AMLODIPINE 10 MG (HJ),ALPARA TAB,,,,,,,,,,,
27/01/2024,VERILE GEL,ROHTO COOL TTS MATA,DEMACOLLIN TAB,STREPSIL ISI 6 BUTIR,WOODS ANTITUSSIVE 60 ML,,,,,,,,,
27/01/2024,"HYDROCORTISON 2,5% SK",VERILE GEL,CILGO,,,,,,,,,,,
27/01/2024,METFORMIN 500 MG,BETASON N CR,"HYDROCORTISON 2,5% SK",,,,,,,,,,,
27/01/2024,THERMOMETER DIGITAL,OBH COMBI ANAK STRAW 60 ML,MKP CAP LANG 15 ML,TEMPRA SYR 30 ML,,,,,,,,,,
27/01/2024,METFORMIN 500 MG,AMLODIPINE 10 MG (HJ),CATAFLAM 50 MG,,,,,,,,,,,
27/01/2024,POLDANMIG,,,,,,,,,,,,,
27/01/2024,KEJI BELING BRD,EM KAPSUL,,,,,,,,,,,,
27/01/2024,GASTRUCID SY 60 ML,HUFABETAMIN SY 60 ML,SUTRA HITAM ISI 3,,,,,,,,,,,
27/01/2024,ZENTRA,,,,,,,,,,,,,
27/01/2024,METFORMIN 500 MG,KASSA STERIL ONEMED ISI 10,MICROPORE KECIL,,,,,,,,,,,
27/01/2024,EVER C 500 MG,MUCOS 30 MG TAB,DEMACOLLIN TAB,,,,,,,,,,,
27/01/2024,"MOLACORT 0,75 MG",PIROXICAM 20 MG,RHEMAFAR 4 MG,,,,,,,,,,,
27/01/2024,ANTIMO DEWASA,HIOPAR STRIP,VESPERUM,,,,,,,,,,,
27/01/2024,ONE MED PPTEST,CURCUMA PLUS SHARPY STRAW 60 ML,,,,,,,,,,,,
27/01/2024,CAPTOPRIL 25MG (DEXA),AMLODIPINE 10 MG (HJ),,,,,,,,,,,,
27/01/2024,POT 10 GR,,,,,,,,,,,,,
27/01/2024,PREDNISON 5 MG,TEOSAL,SALBUTAMOL 2 MG,CAPSUL KOSONG 0,AMBROXOL 30 MG (PROMED),,,,,,,,,
27/01/2024,STICK GLUCOSE (NESCO),JF SULFUR ANTIACNE 90 GR,MADU BIMA 99 200GR,ALOFAR 300 MG,AMLODIPINE 10 MG (HJ),METFORMIN 500 MG,GLIMEPIRIDE 4 (DEXA),CAPTOPRIL 25 MG (ERT),,,,,,
27/01/2024,METYL PRED 4 MG (DEXA),PIROXICAM 10 MG (TRIFA),,,,,,,,,,,,
27/01/2024,ZORALIN TAB,SARI KURMA AL-JAZIRA,BECOM C,ETABION,,,,,,,,,,
27/01/2024,BISOLVON EXTRA SY 60 ML,,,,,,,,,,,,,
27/01/2024,SANMOL SY 60 ML,ESTALEX,PERBAN 10 CM (PAK),MEDIKLIN TR CR,COMBANTRIN CAIR,LACTO B,HUFANEURON,MYCORAL TAB,,,,,,
27/01/2024,HISTIGO,GRATHEOS 50 MG,NOVAKAL,DANEURON,HANSAPLAST PLESTER ROL 1.25 CM X 5,KAPAS 100 G,"DANASONE 0,5 MG",TRICLOFEM,,,,,,
27/01/2024,SUCRALFAT SY (DEXA),COMBANTRIN TAB 250,TOLAK ANGIN CAIR,SANMOL 500 MG,ULTRAFLU,OMEPRAZOLE 20 MG,,,,,,,,
27/01/2024,ERLAMICETIN TTS TELINGA,FENAMIN 500 MG,"MOLACORT 0,75 MG",MICONAZOLE CR 10 GR,BATUGIN 120 ML,ANTASIDA DOEN STRIP,,,,,,,,
27/01/2024,RENADINAC 50 MG,DEXTEEM PLUS,HOT IN CREAM DCL 30 GR,BIOMEGA,"CARBIDU 0,75 MG",GASELA,,,,,,,,
27/01/2024,R. HIJAU INJ,CURVIT TAB,ELTAZON,GRATHEOS 50 MG,BIOMEGA,FLAMAR EMULGEL 20 GR,NEXITRA 500MG,PROSTANAC 50 MG,,,,,,
27/01/2024,BISOPROLOL 5 MG (NOVELL),HEMAVITON ACTION,RIVANOL 300 ML,,,,,,,,,,,
27/01/2024,AMLODIPINE 10 MG (HJ),CETIRIZINE 10 MG (NOVELL),CTM,PREDNISON 5 MG,OMEPRAZOLE 20 MG NOVEL,GABAPENTIN 300 MG,ALLUPURINOL 100 MG,VIT B COMPLEX (KF),,,,,,
27/01/2024,INAMID,MEXON,HUFAMAG PLUS TAB,YEKAPONS 500 MG,,,,,,,,,,
27/01/2024,SIZORIL 25 MG,IBUPROFEN 400 MG,BIROPYRON,HEMAVITON ACTION,GLUCOSAMINE MPL,RHEMAFAR 4 MG,RENADINAC 50 MG,ASAM MEF (HJ),OMEPRAZOLE 20 MG,MECOBALAMIN 500 MG,,,,
27/01/2024,R. ORANGE,,,,,,,,,,,,,
27/01/2024,AMLODIPINE 10 MG (HJ),OMEPROS SOFTCAP 30,ENKASARI HERBAL 120ML,ASAM MEF (HJ),KETOROLAC 10 MG (NOVELL),OBH COMBI ANAK MADU 60 ML,SILADEX FLU 60 ML,LODIA TAB,GLUCOPHAGE 500 MG,,,,,
27/01/2024,SIMVASTATIN 20 MG (BERNO),AMBEVEN,AMLODIPINE 5 MG (HJ),,,,,,,,,,,
27/01/2024,BEVALEX CR,OTTOPAN SY 60 ML,KOOL FEVER PINK,KANDISTATIN DROPS,RENADINAC 50 MG,BIOMEGA,ALPARA TAB,"MOLACORT 0,75 MG",,,,,,
27/01/2024,HUFAGRIP PILEK SY 60 ML,HUFAGRIP FLU SY 60 ML,,,,,,,,,,,,
27/01/2024,LAMBUCID TAB,OMEPRAZOLE 20 MG,FASIDOL 650 MG,MIXALGIN,,,,,,,,,,
27/01/2024,GOM CITO,EVER C 500 MG,METYL PRED 4 MG (DEXA),OMEPRAZOLE 20 MG,NEXITRA 500MG,,,,,,,,,
27/01/2024,DULCOLAX ISI 10,OPISTAN 500 MG,METFORMIN 500 MG,NEURALGIN,DOMPERIDONE 10 MG,RANITIDIN 150 MG,TRIFAMYCETIN CR 10 GR,LANCAR ASI,,,,,,
27/01/2024,BUFACORT N CR,OPISTAN 500 MG,,,,,,,,,,,,
27/01/2024,HEROCYN BABY 100 GR,PK (KECIL),MADU MULTI GURAH 280 GR,PAGODA PERMEN 20GR,,,,,,,,,,
27/01/2024,NITROKAF RETARD,SPIRONOLACTON 25 MG,"FARGOXIN 0,25 MG",,,,,,,,,,,
27/01/2024,COREDRYL SY,POLDANMIG,TOLAK ANGIN CAIR,VITABUMIN 130 ML,CAVIPLEX SY 60 ML,FUNGIDERM CR 10 GR,VICK 44 DEWASA SY 54 ML,,,,,,,
27/01/2024,"MOLACORT 0,75 MG",SANGOBION CAPS,BIOMEGA,RENADINAC 50 MG,,,,,,,,,,
27/01/2024,ROHTO COOL TTS MATA,AMLODIPINE 10 MG (BERNO),COMBIVENT NEBULE,NEURALGIN,METFORMIN 500 MG,MOLAGIT,BETASON N CR,,,,,,,
27/01/2024,BAMGETOL,SALBUTAMOL 4 MG,FLUCADEX TAB,,,,,,,,,,,
27/01/2024,BUFACOMB CR,,,,,,,,,,,,,
27/01/2024,FLUIMUCYL SY,,,,,,,,,,,,,
27/01/2024,NEO RHEUMACYL (20 TABLET),OSKADON,PARAMEX,PIROXICAM 20 MG,"MOLACORT 0,75 MG",FARMOTEN 25 MG,,,,,,,,
27/01/2024,STREPSIL ISI 12 BUTIR,,,,,,,,,,,,,
27/01/2024,VITABUMIN 60 ML,,,,,,,,,,,,,
27/01/2024,HUFARIZINE SYR,LERZIN KAPS,SANADRYL EXP SY 60 ML,GUANISTREP SY 60 ML,NEURALGIN,PROXONA,SIMVASTATIN 20 MG (BERNO),FASIDOL 500 MG,PARACETAMOL 500 MG MEF,,,,,
27/01/2024,DEXTAFEN,LERZIN KAPS,MADU RASA SACHET,MALTOFER FOL,CUSTODIOL,CETIRIZINE 10 MG (NOVELL),ALKOHOL SWAB,,,,,,,
27/01/2024,PRORIS FORTE SY 60 ML,PK (KECIL),SALBUTAMOL 2 MG,"CARBIDU 0,5 MG",COPARCETIN TAB,,,,,,,,,
27/01/2024,SANMOL 500 MG,ALPARA TAB,,,,,,,,,,,,
27/01/2024,ESTALEX,FENAREN TAB,MUCOHEXIN TAB,ALLUPURINOL 300 MG,"NUFADEX M 0,75 MG",PIROXICAM 20 MG,,,,,,,,
27/01/2024,RIFAMPICIN 600 MG (KF) TAB,INH 300 MG HOLI,,,,,,,,,,,,
27/01/2024,"CARBIDU 0,75 MG",PROMAG,SUCRALFAT SY (DEXA),NATRIUM DIKLOFENAK 50 MG (NVL),,,,,,,,,,
27/01/2024,FG. TROCHES,,,,,,,,,,,,,
27/01/2024,ANTASIDA SYR 60 ML,MYCORAL CR 5 GR,OMEPRAZOLE 20 MG,RENADINAC 50 MG,MEDICATED OIL 40 ML,METYL PRED 16 MG (DEXA),BIOMEGA,,,,,,,
27/01/2024,PK (KECIL),MYCORAL TAB,GENALTEN CR,HISTIGO,LACTO B,METRONIDAZOLE 500 MG,VAGISTIN SUPP,KOMPOLAX SY 60 ML,AVAIL HIJAU,,,,,
27/01/2024,MKP CAP LANG 210 ML,,,,,,,,,,,,,
27/01/2024,BETADINE 5 ML,PHENYTOIN,BETAMETASON CR (KF),GENALTEN CR,,,,,,,,,,
27/01/2024,ENTROSTOP TAB,,,,,,,,,,,,,
27/01/2024,EPISAN SY 100 ML,,,,,,,,,,,,,
27/01/2024,BISOLVON KIDS SY 60 CC,SANMOL SY 60 ML,RANITIDIN 150 MG,ANDALAN PIL KB,SANGOBION CAPS,,,,,,,,,
27/01/2024,ANDALAN LAKTASI,HUFAGRIP BP SY 60 ML,TEMPRA FORTE SYR 60 ML,DEXTRAL TAB,ZINC DISP (INF),VOLTADEX 50 MG,RANITIDIN 150 MG,"DEXA-M 0,75 MG",HELIXIME SY 60 ML,OBH COMBI ANAK STRAW 60 ML,,,,
27/01/2024,SENSITIF PPTEST,MINYAK HERBA SINERGI,CEREBROFORT GOLD STROW 200 ML,NORVOM TAB,ETABION,POLYSILANE TAB,,,,,,,,
27/01/2024,PARAMEX,DEXTEEM PLUS,VICK INHALER,,,,,,,,,,,
27/01/2024,FLUCADEX TAB,"MOLACORT 0,75 MG",MEFINAL 500 MG,GPU SEREH 30 ML,NEURALGIN,MADU RASA SACHET,BIOMEGA,DEXTEEM PLUS,PARAMEX,HOT IN CREAM DCL 60 GR,GLIBENCLAMIDE 5 MG (INF),RENADINAC 50 MG,,
27/01/2024,PROPRANOLOL 10 MG (DEXA),PTU STRIP,,,,,,,,,,,,
27/01/2024,TERMOREX PLUS 30 ML,ANDALAN PIL KB,HUFAGRIP BP SY 60 ML,,,,,,,,,,,
27/01/2024,PARAMEX,OMEPRAZOLE 20 MG,KARET DOT HUKI L,MICROGYNON LIBI PIL KB,DEXTEEM PLUS,PARAMEX NYERI OTOT,,,,,,,,
27/01/2024,AMLODIPINE 5 MG (BERNO),TERMOREX SY 60 ML,CAZETIN DROPS,,,,,,,,,,,
27/01/2024,EVER C 500 MG,METYL PRED 4 MG (DEXA),SP TROCHES,,,,,,,,,,,
27/01/2024,ASAM MEF (HJ),RENADINAC 50 MG,GABAPENTIN 300 MG,AMLODIPINE 10 MG (HJ),HAU FUNG SAN,KALTROFEN 100 MG,PARACETAMOL 500 MG MEF,METYL PRED 8 MG,RHEMAFAR 4 MG,GLIMEPIRIDE 2 (DEXA),,,,
27/01/2024,PRONICY,IBUPROFEN 400 MG,CALCIFAR PLUS,HUFAXOL SY 60 ML,"KALMETASON 0,5 MG",,,,,,,,,
27/01/2024,FLUTAMOL TAB,CTM GENERIK,M. TELON MY BABY 60 ML,ESTER C ISI 4,SPUIT 3 CC BD,NEUROBION 5000 INJ,ASAM MEF (HJ),PARACETAMOL 500 MG MEF,,,,,,
27/01/2024,VICK VAPORUB 25 GR,ANDALAN PIL KB,RHINOS SR,GRAFALIN 4 MG,PREDNISON 5 MG (GEN),,,,,,,,,
27/01/2024,STICK CHOLESTEROL (EASY TOUCH),STICK GLUCOSE (EASY TOUCH),,,,,,,,,,,,
27/01/2024,EMTURNAS 500 MG,NORVASK 5 MG,VICK INHALER,LACTO B,MICROLAX SUPP 5 ML,,,,,,,,,
27/01/2024,DEXTEEM PLUS,LANSOPRAZOLE 30 MG (INF),FRESH CARE CITRUS,DOMPERIDONE 10 MG,ANDALAN PIL KB,LOPAMID,PARACETAMOL 500 MG MEF,,,,,,,
27/01/2024,PARACETAMOL 500 MG (GEN),ANTASIDA DOEN STRIP,AMLODIPINE 10 MG (HJ),HUFAGRIP FORTE TAB,AMLODIPINE 10 MG (BERNO),,,,,,,,,
27/01/2024,SYAMIL MADU ANAK,,,,,,,,,,,,,
27/01/2024,NACL 500 ML,,,,,,,,,,,,,
27/01/2024,PI KANG SHUANG 5 GR,DEXTEEM PLUS,,,,,,,,,,,,
27/01/2024,OMEPRAZOLE 20 MG,HEXAVASK 10 MG,MICROGYNON LIBI PIL KB,DEXTEEM PLUS,VEGETA HERBAL,AMLODIPINE 5 MG (HJ),GLUCOSAMINE MPL,METFORMIN 500 MG,SIMVASTATIN 10 MG,RENABETIC,,,,
27/01/2024,GASELA,ASAM FOLAT 1 MG (TRIMAN),NATURE E 16 CAPS,BIOMEGA,"CARBIDU 0,75 MG",GRATHEOS 50 MG,,,,,,,,
27/01/2024,ALKOHOL 100 ML,COPARCETIN SY 60 ML,ANTASIDA DOEN STRIP,KAPAS SARI AYU,,,,,,,,,,
27/01/2024,GASTRUCID TAB,PRORIS SY 60 ML,GASTRUCID SY 60 ML,SANADRYL EXP SY 60 ML,CETIRIZINE 10 MG (NULAB),VOLTADEX 50 MG,METYL PRED 8 MG,ZENTRA,MICONAZOLE CR 10 GR,,,,,
27/01/2024,OBH COMBI PLUS 100 ML,FG. TROCHES,ALOFAR 100 MG,ALPARA TAB,,,,,,,,,,
27/01/2024,MUCOS DROPS,PULMICORT 0.25 MG (0.52 ML),COMBIVENT NEBULE,,,,,,,,,,,
27/01/2024,CETIRIZINE 10 MG (NOVELL),DEXTEEM PLUS,CALADINE CAIR KECIL,GRISEOFULVIN 500 MG,KETOCONAZOLE CR 10 GR (DEXA),,,,,,,,,
27/01/2024,VIT B COMPLEX IPI,INSTO REGULAR,HARNAL OCAS,,,,,,,,,,,
27/01/2024,ANDALAN PIL KB,NEO RHEUMACYL NEURO,LELAP,DEXTEEM PLUS,RENADINAC 50 MG,BIOMEGA,"MOLACORT 0,75 MG",,,,,,,
27/01/2024,SELANG OXIGEN DEWASA,OXYMETER GENERAL CARE,,,,,,,,,,,,
27/01/2024,LICOKALK,,,,,,,,,,,,,
27/01/2024,ASTHERIN,INFLASON,INSTO COOL,AMLODIPINE 5 MG (HJ),,,,,,,,,,
27/01/2024,DEGIROL ISI 10,AMLODIPINE 5 MG (HJ),SANGOBION CAPS,,,,,,,,,,,
27/01/2024,CAPTOPRIL 25 MG (INF),DEXTEEM PLUS,"DEXAMETHASONE 0,75 MG HARSEN",ALLUPURINOL 300 MG,SIMVASTATIN 20 MG (HJ),"KALMETASON 0,5 MG",,,,,,,,
27/01/2024,ALLUPURINOL 100 MG,MADU TJ MURNI 150 GR,NATRIUM DIKLOFENAK 50 MG (NVL),"MOLACORT 0,75 MG",MADU SUMBAWA PRIMA,METFORMIN 500 MG,AMLODIPINE 5 MG (HJ),ALPARA TAB,NIFEDIPINE,,,,,
27/01/2024,OMERIC 300 MG,ATORVASTATIN 20MG (FAHRENHEIT),,,,,,,,,,,,
27/01/2024,CANDESARTAN 16 MG (DEXA),MELOXICAM 15 MG (DEXA),IMBOOST TAB,RAMIPRIL 10 MG,BIOMEGA,"MOLACORT 0,75 MG",RENADINAC 50 MG,,,,,,,
27/01/2024,ERLAMICETIN SALEP MATA,,,,,,,,,,,,,
27/01/2024,POLOFAR PLUS,COPARCETIN TAB,HUFANEURON,"CARBIDU 0,5 MG",,,,,,,,,,
27/01/2024,DEXANTA TAB,,,,,,,,,,,,,
27/01/2024,SANMOL SY 60 ML,DRAMAMINE STRIP,MICROGYNON LIBI PIL KB,DEXYL SY,ANAKONIDIN SY 30 ML,SUTRA MERAH ISI 3,,,,,,,,
27/01/2024,"GRATAZONE 0,5 MG",PIROXICAM 20 MG,SIMVASTATIN 10 MG,VALPROIC ACID 250MG SYR,AMLODIPINE 5 MG (HJ),,,,,,,,,
28/01/2024,RL 500 ML (OTSU),PRIMADEX FORTE,BROCON TAB,,,,,,,,,,,
28/01/2024,VICK VAPORUB 25 GR,IBUPROFEN 400 MG,PRORIS FORTE SY 60 ML,SANMOL SY 60 ML,KASSA STERIL HUSADA,ALKOHOL 100 ML,AMBROXOL 15 MG SYR (ERELA),,,,,,,
28/01/2024,ATORVASTATIN 20MG (FAHRENHEIT),CLOPIDOGREL 75 MG (DEXA MEDIKA),,,,,,,,,,,,
28/01/2024,HAPPY BEDAK,CALADINE CAIR KECIL,,,,,,,,,,,,
28/01/2024,MADU TJ MURNI 150 GR,KASSA STERIL HUSADA,ALPARA TAB,AMLODIPINE 5 MG (HJ),PROXONA,,,,,,,,,
28/01/2024,DEXTEEM PLUS,SIMVASTATIN 20 MG (HJ),CENDO CENFRESH TTS MATA 5 ML,,,,,,,,,,,
28/01/2024,MKP CAP LANG 30 ML,ARDIUM 500 MG,BORAGINOL N SUPP,,,,,,,,,,,
28/01/2024,LACTO B,,,,,,,,,,,,,
28/01/2024,CETIRIZINE 10 MG (SAPHARINDO),AMLODIPINE 10 MG (HJ),SALBUTAMOL 2 MG,"DEXAMETHASONE 0,5 MG HARSEN",AMBROXOL 30 MG (PROMED),,,,,,,,,
28/01/2024,GLIMEPIRIDE 3 (DEXA),GLIKOS 500 MG,,,,,,,,,,,,
28/01/2024,PARACETAMOL 500 MG MEF,NEOZEP,OPISTAN 500 MG,QUANTIDEX SY 60 ML,SANMOL SY 60 ML,,,,,,,,,
28/01/2024,SIMARC 2,"DIGOXIN 0,25 MG (YARINDO)",SPIRONOLACTON 25 MG,CANDESARTAN 8 MG (DEXA),"BISOPROLOL 2,5 MG",,,,,,,,,
28/01/2024,PROMAG,COUNTERPAIN 30 GR,OSKADON,OMESTAN 500 MG,,,,,,,,,,
28/01/2024,ERLAMICETIN SALEP MATA,,,,,,,,,,,,,
28/01/2024,YASMIN PIL KB,COHISTAN SY 60 ML,PIMTRAKOL CHERRY SY 60 ML,,,,,,,,,,,
28/01/2024,LANSOPRAZOLE 30 MG (INF),PTU STRIP,,,,,,,,,,,,
28/01/2024,AMLODIPINE 5 MG (BERNO),SANMOL 500 MG,GIOVAN BIRU 90 ML,MEFINAL 500 MG,,,,,,,,,,
28/01/2024,AMBROXOL 30 MG (PROMED),CATAFLAM 50 MG,CENDO XITROL TTS MATA 5 ML,CAVICUR SY 60 ML,,,,,,,,,,
28/01/2024,"MOLACORT 0,5 MG",ASAM MEF (HJ),,,,,,,,,,,,
28/01/2024,ASAM FOLAT 1 MG,vit b6 (TRIFA),,,,,,,,,,,,
28/01/2024,WE CARE M10,,,,,,,,,,,,,
28/01/2024,GENTIAN VIOLET,ANACETINE SY 60 ML,,,,,,,,,,,,
28/01/2024,ANDALAN PIL KB,HUFAMAG PLUS TAB,EMTURNAS 650 MG,MADU TJ JOYBEE 100 ML,KETOCONAZOLE CR 10 GR (DEXA),AMLODIPINE 10 MG (BERNO),SANGOBION CAPS,,,,,,,
28/01/2024,DEXTEEM PLUS,LAMBUCID TAB,FENAMIN 500 MG,"MOLACORT 0,75 MG",PIROXICAM 20 MG,,,,,,,,,
